name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"22911, Charlottesville, VA, United States",2025-02-13,57.1,32,40.2,57.1,32,39,30.1,72.1,0.215,100,25,"rain,freezingrain",0.3,3,28.3,8.4,263.4,1015.9,52.1,7.4,132.4,11.5,6,10,2025-02-13T07:05:49,2025-02-13T17:50:44,0.54,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-14,45.8,28.7,36.1,45.8,28.7,34.3,12.2,38.9,0,0,0,,0,1.7,25.3,5.2,334.3,1034,0,9.9,178.1,15.3,7,10,2025-02-14T07:04:39,2025-02-14T17:51:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-15,37.2,32.1,34.2,34.1,28.8,31.6,26.2,74.4,0.747,100,41.67,rain,0.2,0.1,31.3,6,174.1,1024.3,97.7,7.2,22.8,2,1,10,2025-02-15T07:03:27,2025-02-15T17:52:55,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-16,61.2,34.7,42,61.2,30,37.7,33.9,76.9,0.27,100,25,rain,0,0.9,42.5,17.3,239.3,1000.2,70.3,6.3,98.7,8.5,6,10,2025-02-16T07:02:15,2025-02-16T17:54:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-17,42.2,30.9,35.3,37.2,24.5,30.2,9.6,34.6,0,0,0,,0,0,29.8,8.8,277.6,1016.4,17.2,9.9,181,15.8,7,10,2025-02-17T07:01:01,2025-02-17T17:55:05,0.67,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-18,42.8,26.9,33,39.7,19.3,29.9,11,39.8,0,0,0,,0,0,18.3,7.2,1.6,1023.6,3.2,9.9,107.9,9.4,6,10,2025-02-18T06:59:47,2025-02-18T17:56:10,0.7,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-19,24.9,17.9,20.2,20.2,12.4,16.7,10.1,66.1,0.175,100,37.5,snow,2.1,0.7,18.6,6.1,56.2,1027.3,87.4,7.4,21.6,1.9,1,10,2025-02-19T06:58:31,2025-02-19T17:57:14,0.73,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-20,29.3,20.3,23.9,25.1,15.7,20.8,10,57.2,0.026,100,8.33,snow,0.5,0.9,25.2,7.1,318.5,1020.5,69.4,9.5,119.7,10.3,7,10,2025-02-20T06:57:14,2025-02-20T17:58:18,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-21,39.7,22.5,29.6,35.6,17.3,26.6,8.6,41.8,0,0,0,,0,1,25.7,6.2,312.7,1028.5,4.6,9.9,183.9,15.9,7,10,2025-02-21T06:55:56,2025-02-21T17:59:22,0.8,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-22,43.1,17.5,30.7,39.8,17.5,28,12.2,47.7,0,0,0,,0,0,18.8,6.6,213.5,1028.2,7.1,9.9,163.3,14.1,7,10,2025-02-22T06:54:38,2025-02-22T18:00:25,0.83,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-23,51.1,25.7,38.6,51.1,21.2,36.7,15,39.9,0,0,0,,0,0,12.1,5.2,300.5,1020.9,0,9.9,183.5,15.8,7,10,2025-02-23T06:53:18,2025-02-23T18:01:28,0.86,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-24,57.8,25.9,42.3,57.8,20.5,41,21.7,47.4,0,0,0,,0,0,20.6,7,222,1016.8,2.4,9.9,182,15.7,7,10,2025-02-24T06:51:58,2025-02-24T18:02:30,0.89,Clear,Clear conditions throughout the day.,clear-day,"99999903759,C9335,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-25,67.6,36.5,51.6,67.6,32.5,50.3,27.9,42.2,0,0,0,,0,0,19.5,6.4,248.7,1009.3,15.2,9.9,93,8.2,7,10,2025-02-25T06:50:36,2025-02-25T18:03:33,0.92,Clear,Clear conditions throughout the day.,clear-day,"99999903759,C9335,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-26,67.9,33.7,51.8,67.9,33.7,51.4,31.6,49.3,0,0,0,,0,0,20.2,7.2,194.8,1012.8,12.8,9.9,184.8,16,7,10,2025-02-26T06:49:14,2025-02-26T18:04:35,0.96,Clear,Clear conditions throughout the day.,clear-day,"99999903759,C9335,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-27,64.8,49,56,64.8,45.5,55.7,33.6,43.1,0,0,0,rain,0,0,25.3,11.9,223.6,1007,36.8,9.9,57.1,4.9,2,10,2025-02-27T06:47:51,2025-02-27T18:05:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-28,56.1,42.4,48.5,56.1,39.1,46.8,22.2,36.2,0,0,0,,0,0,28.2,8.1,236.5,1009,16.9,9.9,202,17.7,7,10,2025-02-28T06:46:28,2025-02-28T18:06:37,0.02,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-01,63.2,34.1,48.7,63.2,28,45.7,21.9,36.9,0,0,0,,0,0,36.8,12.8,256.3,1004.4,13.4,9.9,203.4,17.6,7,10,2025-03-01T06:45:03,2025-03-01T18:07:38,0.06,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-02,42.8,22.9,32.1,42.8,18.5,28.1,5.7,33.4,0,0,0,,0,0,22.8,6,353,1020.7,0,9.9,210.4,18.1,7,10,2025-03-02T06:43:38,2025-03-02T18:08:39,0.09,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-03,47,20.6,33.7,44.7,14.3,30.8,10.8,40.3,0,0,0,,0,0,13.2,5.2,91.6,1024.5,1,9.9,208.8,17.9,7,10,2025-03-03T06:42:12,2025-03-03T18:09:39,0.13,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-04,62.1,30.5,46.9,62.1,26.8,45.2,23.6,41.8,0,0,0,,0,0,29.4,10.7,197.5,1019.9,27,9.9,183.2,15.8,8,10,2025-03-04T06:40:46,2025-03-04T18:10:40,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-05,59.9,48.4,56.2,59.9,45.1,56,50.8,82.5,0.409,100,25,rain,0,0,32.2,9.9,179.6,999.4,94,8.8,31.5,2.6,2,10,2025-03-05T06:39:19,2025-03-05T18:11:39,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-06,50.3,36.8,43.3,50.3,32.2,40,24.3,47.3,0,0,0,,0,0,35.7,7.7,293.6,1000.3,53.9,9.9,140.8,11.9,8,10,2025-03-06T06:37:52,2025-03-06T18:12:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-07,54,35.2,43.7,54,30.2,41.3,19.2,38.1,0,0,0,,0,0,21.7,8.9,222.9,1010.3,25.7,9.9,161.4,14,6,10,2025-03-07T06:36:24,2025-03-07T18:13:38,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-08,56.7,35.4,45.8,56.7,34.1,44.7,24,43.8,0,0,0,,0,0,24.1,7.1,327,1008.5,23.5,9.9,197.8,16.8,8,10,2025-03-08T06:34:55,2025-03-08T18:14:37,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-09,57.8,31.3,44.1,57.8,28.5,42.9,21.9,42.6,0,0,0,,0,0,20.3,7.4,226.3,1016.3,0,9.9,167.8,13.8,7,10,2025-03-09T07:33:26,2025-03-09T19:15:36,0.34,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-10,64.8,32.9,49.7,64.8,32,49.1,25.7,41.8,0,0,0,,0,0,12.1,6,115.7,1012.5,0.1,9.9,196.8,17.3,8,10,2025-03-10T07:31:57,2025-03-10T19:16:34,0.37,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-11,73.9,32,54.4,73.9,32,54.1,28.7,42.6,0,0,0,,0,0,16.6,9.6,218.4,1008.6,0,9.9,224.9,19.6,8,10,2025-03-11T07:30:27,2025-03-11T19:17:32,0.41,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-12,73.7,41.5,59.6,73.7,39.7,59.3,34,39.6,0,0,0,,0,0,19.5,7.8,105.5,1010.5,0,9.9,217.4,18.8,8,10,2025-03-12T07:28:57,2025-03-12T19:18:30,0.44,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-13,57.5,39.5,47.8,57.5,36,46.1,36.4,65.5,0,0,0,,0,0,14.8,6.5,41.3,1014.3,15.3,9.9,198.2,17.2,8,10,2025-03-13T07:27:26,2025-03-13T19:19:28,0.48,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-14,59.9,37.6,47.2,59.9,37.4,46.6,39.4,75.9,0,0,0,,0,0,19,6.7,102.2,1018.7,34.5,9.4,180.1,15.5,7,10,2025-03-14T07:25:56,2025-03-14T19:20:26,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-15,56.6,44,48.4,56.6,41,48,44.8,87.5,0.006,100,4.17,rain,0,0,24.6,5.1,174.5,1016.6,97.1,7.2,48.7,4.2,2,10,2025-03-15T07:24:25,2025-03-15T19:21:23,0.55,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-16,73,50.6,62.8,73,50.6,62.8,56.7,81.5,0.086,100,16.67,rain,0,0,37.1,12.2,180.7,1007.8,88,9.4,80.9,7.1,5,10,2025-03-16T07:22:53,2025-03-16T19:22:20,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-17,58.8,45.2,53.1,58.8,44.2,53,36.2,54.3,0,0,0,rain,0,0,25.9,7.4,333.2,1012.6,26.4,9.9,222.2,19.5,8,10,2025-03-17T07:21:22,2025-03-17T19:23:17,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-18,69,41.1,53.4,69,37.2,52.9,20.6,29.2,0,0,0,,0,0,21.9,6,257.7,1018.8,0,9.9,241.9,20.8,8,10,2025-03-18T07:19:50,2025-03-18T19:24:14,0.64,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-19,75.1,38.2,57.3,75.1,38.2,57.2,31,40.2,0,0,0,,0,0,18.3,7.4,167.6,1014.8,0,9.9,206.7,18,8,10,2025-03-19T07:18:18,2025-03-19T19:25:11,0.68,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-20,73.2,46.9,58.5,73.2,44,58.2,38.2,48.3,0.036,100,4.17,rain,0,0,30,9.3,206.2,1003.7,29.8,9.9,158,13.8,8,10,2025-03-20T07:16:47,2025-03-20T19:26:07,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-21,61,39.7,49.8,61,36,48.4,21.9,35,0,0,0,,0,0,30,7.4,311.7,1011.3,23.7,9.9,246.7,21.5,8,10,2025-03-21T07:15:15,2025-03-21T19:27:04,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-03-22,66.9,39,54.2,66.9,37.1,53.3,23.7,31.6,0,0,0,,0,0,29.1,14.6,273.9,1010.7,6.8,9.9,251.3,21.7,10,10,2025-03-22T07:13:43,2025-03-22T19:28:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,KCHO,KOMH"
"22911, Charlottesville, VA, United States",2025-03-23,61.1,39.4,51.9,61.1,35.2,51.3,30.6,45.1,0,0,0,,0,0,19.7,10.6,124.6,1018.3,11.5,9.9,215.8,18.7,8,10,2025-03-23T07:12:11,2025-03-23T19:28:56,0.81,Clear,Clear conditions throughout the day.,clear-day,"0618W,KGVE,KCHO,KOMH"
"22911, Charlottesville, VA, United States",2025-03-24,69,45.1,54.9,69,43.8,54.4,36.6,56.1,0.003,100,8.33,rain,0,0,24.2,15,247.3,1010.7,61.8,10,143.3,12.4,7,10,2025-03-24T07:10:38,2025-03-24T19:29:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0618W,KGVE,KCHO,KOMH"
